78005000,Rua Engenheiro Ricardo Franco,,Centro-Norte,2836,13
78005010,Rua Pedro Celestino,,Centro-Norte,2836,13
78005020,Rua Galdino Pimentel,,Centro-Norte,2836,13
78005030,Avenida Mato Grosso,,Centro-Norte,2836,13
78005040,Rua Sete de Setembro,,Centro-Norte,2836,13
78005050,Rua Vinte e Sete de Dezembro,,Centro-Norte,2836,13
78005060,Rua Governador Rondon,,Centro-Norte,2836,13
78005070,Praça Caetano de Albuquerque,,Centro-Norte,2836,13
78005080,Travessa Vinte e Um de Abril,,Centro-Norte,2836,13
78005090,Praça Dona Bem-Bem,,Centro-Norte,2836,13
78005100,Avenida Marechal Deodoro,- de 949/950 a 1898/1899,Centro-Norte,2836,13
78005110,Praça Visconde de Taunay,,Centro-Norte,2836,13
78005119,Travessa Cabo Agostinho,,Centro-Norte,2836,13
78005120,Ladeira Pedro Góes,,Centro-Norte,2836,13
78005130,Travessa Padre Maserati,,Centro-Norte,2836,13
78005140,Travessa Aníbal de Toledo,,Centro-Norte,2836,13
78005150,Rua Candido Mariano,- até 927/928,Centro-Norte,2836,13
78005160,Praça Antônio Correa,,Centro-Norte,2836,13
78005170,Rua Campo Grande,,Centro-Norte,2836,13
78005180,Rua Voluntários da Pátria,,Centro-Norte,2836,13
78005190,Rua Batista das Neves,,Centro-Norte,2836,13
78005200,Rua Zulmira Canavarros,,Centro-Norte,2836,13
78005210,Rua Marechal Floriano Peixoto,- até 349/350,Centro-Norte,2836,13
78005220,Rua Lulu Cuiabano,,Centro-Norte,2836,13
78005230,Travessa Presidente Balbino de Carvalho,,Centro-Norte,2836,13
78005235,Rua Corsino do Amarante,- até 229/230,Centro-Norte,2836,13
78005240,Praça da República,,Centro-Norte,2836,13
78005250,Rua Treze de Junho,- até 365/366,Centro-Norte,2836,13
78005260,Praça Ipiranga,,Centro-Norte,2836,13
78005270,Travessa Coronel João Celestino,,Centro-Norte,2836,13
78005280,Travessa Avelino de Siqueira,,Centro-Norte,2836,13
78005290,Rua Joaquim Murtinho,- até 419/420,Centro-Norte,2836,13
78005300,Rua Barão de Melgaço,- de 3271/3272 ao fim,Centro-Norte,2836,13
78005310,Rua Doze de Outubro,,Centro-Norte,2836,13
78005320,Praça Rachidy Jaudy,,Centro-Norte,2836,13
78005330,Rua Vinte e Quatro de Outubro,- até 471/472,Centro-Norte,2836,13
78005340,Avenida Isaac Póvoas,- até 862 - lado par,Centro-Norte,2836,13
78005350,Travessa João Dias,,Centro-Norte,2836,13
78005360,Praça Alencastro,,Centro-Norte,2836,13
78005370,Avenida Presidente Getúlio Vargas,,Centro-Norte,2836,13
78005380,Rua Monsenhor Trebaure,,Centro-Norte,2836,13
78005390,Rua dos Bandeirantes,- até 105/106,Centro-Norte,2836,13
78005400,Rua Comandante Costa,- até 899/900,Centro-Norte,2836,13
78005410,Rua Antônio João,,Centro-Norte,2836,13
78005420,Rua Antônio Maria Coelho,- até 311/312,Centro-Norte,2836,13
78005430,Avenida Generoso Ponce,,Centro-Norte,2836,13
78005500,Avenida Tenente-Coronel Duarte,- até 790 - lado par,Centro-Norte,2836,13
78005505,Avenida Marechal Deodoro,- até 947 - lado ímpar,Araés,2836,13
78005510,Rua Tenente Eulálio Guerra,- até 793/794,Araés,2836,13
78005520,Travessa Francisco Fortes,,Araés,2836,13
78005530,Rua Triângulo e Fraternidade,,Araés,2836,13
78005540,Rua Américo Salgado,- de 863/864 a 989/990,Araés,2836,13
78005550,Rua Manoel Leopoldino,,Araés,2836,13
78005560,Rua Desembargador José de Mesquita,,Araés,2836,13
78005570,Rua João Carlos Pereira Leite,,Araés,2836,13
78005580,Rua Ministro João Alberto,,Araés,2836,13
78005590,Rua Tenente João Batista Leite da Silva,,Araés,2836,13
78005600,Rua General João Severiano da Fonseca,,Araés,2836,13
78005610,Rua Desembargador Olegário Moreira de Barros,,Araés,2836,13
78005620,Rua Estrela do Norte,,Araés,2836,13
78005625,Avenida Miguel Sutil,- lado ímpar,Araés,2836,13
78005630,Rua Carlos Gomes,,Araés,2836,13
78005650,Travessa Professora Leonor Borralho,,Araés,2836,13
78005660,Travessa Ministro João Alberto,,Araés,2836,13
78005670,Travessa Professor Francisco Torres,,Araés,2836,13
78005675,Rua do Ouro,,Araés,2836,13
78005680,Rua Maria do Carmo Rêgo,,Araés,2836,13
78005685,Rua Luz e Liberdade,,Araés,2836,13
78005690,Rua Desembargador Trigo de Loureiro,- até 367/368,Araés,2836,13
78005695,Rua J,,Araés,2836,13
78005710,Rua Alyrio Hugueney de Mattos,,Araés,2836,13
78005720,Rua General Osório Duque Estrada,,Araés,2836,13
78005730,Rua Gago Coutinho,,Araés,2836,13
78005740,Travessa Joaquim da Costa Siqueira,,Araés,2836,13
78005750,Travessa General Francisco de Paula,,Araés,2836,13
78005760,Rua Carmem Cenira,,Araés,2836,13
78005770,Travessa Barão de Casalvasco,,Araés,2836,13
78005805,Rua K,,Residencial Concadoro,2836,13
78005810,Rua J,,Residencial Concadoro,2836,13
78005815,Rua D1,,Residencial Concadoro,2836,13
78005820,Rua D,,Residencial Concadoro,2836,13
78005825,Rua A,,Residencial Concadoro,2836,13
78005901,Rua Treze de Junho 207,,Centro-Norte,2836,13
78005902,Rua Barão de Melgaço 302,,Centro-Norte,2836,13
78005904,Rua Galdino Pimentel 14,,Centro-Norte,2836,13
78005905,Avenida Presidente Getúlio Vargas 553,,Centro-Norte,2836,13
78005906,Praça Alencastro 158,,Centro-Norte,2836,13
78005907,Rua Barão de Melgaço 915,,Centro-Norte,2836,13
78005908,Rua Barão de Melgaço 3475,,Centro-Norte,2836,13
78005909,Rua J 13,,Araés,2836,13
78005970,Praça da República 101,,Centro-Norte,2836,13
78005974,Avenida Presidente Getúlio Vargas 800,,Centro-Norte,2836,13
78005980,Praça da República 101,,Centro-Norte,2836,13
78005981,Praça da República 101,,Centro-Norte,2836,13
78005983,Praça da República 101,,Centro-Norte,2836,13
78005984,Praça da República 101,,Centro-Norte,2836,13
78008000,Avenida Historiador Rubens de Mendonça,- até 1250 - lado par,Baú,2836,13
78008010,Rua dos Bandeirantes,- de 107/108 ao fim,Baú,2836,13
78008020,Rua Américo Salgado,- de 593/594 a 861/862,Baú,2836,13
78008030,Rua Safira,- até 241/242,Baú,2836,13
78008040,Rua do Carmo,,Baú,2836,13
78008045,Rua São Benedito,,Baú,2836,13
78008050,Rua das Palmeiras,,Baú,2836,13
78008060,Rua Vila Maria,,Baú,2836,13
78008090,Rua Santo Antônio,,Baú,2836,13
78008095,Rua São Francisco,- até 259/260,Baú,2836,13
78008100,Rua Corumbá,,Baú,2836,13
78008105,Avenida Bosque da Saúde,- até 161/162,Baú,2836,13
78008110,Rua Esmeralda,- até 161/162,Baú,2836,13
78008120,Rua São Bento,,Baú,2836,13
78008130,Rua Américo Brasil,,Baú,2836,13
78008135,Rua Professor João Félix,- lado ímpar,Baú,2836,13
78008140,Rua Gabriel Martiniano de Araújo,,Baú,2836,13
78008150,Rua Padre Remeter,- até 219/220,Baú,2836,13
78008160,Rua Pedro Oliveira Guimarães,,Baú,2836,13
78008170,Rua Bento Henrique de Souza,,Baú,2836,13
78008180,Rua Mertinho Henrique de Souza,,Baú,2836,13
78008195,Rua H,,Baú,2836,13
78008200,Avenida Miguel Sutil,- lado ímpar,Baú,2836,13
78008205,Rua C,,Baú,2836,13
78008215,Rua F,,Baú,2836,13
78008405,Rua São Benedito,,Lixeira,2836,13
78008415,Rua Américo Salgado,- até 591/592,Lixeira,2836,13
78008425,Rua Benedito de Melo,,Lixeira,2836,13
78008430,Rua Padre Remeter,- de 221/222 ao fim,Lixeira,2836,13
78008435,Rua Professor João Félix,- lado par,Lixeira,2836,13
78008445,Travessa Enfermeira Alvine Virgínia dos Santos,,Lixeira,2836,13
78008455,Rua Doutor Manoel de Abreu,,Lixeira,2836,13
78008465,Rua Antônio Batista Belém,,Lixeira,2836,13
78008475,Rua Coronel Caraciolo de Melo,,Lixeira,2836,13
78008485,Travessa Professor Luis Leduc,,Lixeira,2836,13
78008495,Travessa Doutor Adinildo de Mattos,,Lixeira,2836,13
78008505,Travessa João Augusto Caldas,,Lixeira,2836,13
78008515,Rua São Luis,- até 537/538,Lixeira,2836,13
78008525,Travessa São Luiz,,Lixeira,2836,13
78008535,Travessa Professor Joaquim Costa Marques,,Lixeira,2836,13
78008545,Rua Desembargador Albano de Oliveira,,Lixeira,2836,13
78008555,Rua Jaime de Figueiredo,,Lixeira,2836,13
78008565,Praça do Rosário,,Lixeira,2836,13
78008575,Travessa das Laranjeiras,,Lixeira,2836,13
78008585,Travessa do Rosário,,Lixeira,2836,13
78008595,Travessa do Caju,,Lixeira,2836,13
78008600,Rua São Francisco,- de 261/262 ao fim,Lixeira,2836,13
78008605,Travessa São Francisco,,Lixeira,2836,13
78008800,Avenida Professor João Gomes Monteiro Sobrinho,,Lixeira,2836,13
78008805,Rua São João,(S J dos Lázaros),Lixeira,2836,13
78008810,Rua Linhares,(S J dos Lázaros),Lixeira,2836,13
78008812,Travessa São João,(S J dos Lázaros),Lixeira,2836,13
78008820,Rua Francisco de Assis Soares da Silva,(S J dos Lázaros),Lixeira,2836,13
78008830,Rua Altamiro Soares Guimarães,(S J dos Lázaros),Lixeira,2836,13
78008840,Rua Nicola Sava Leventi,(S J dos Lázaros),Lixeira,2836,13
78008900,Avenida Historiador Rubens de Mendonça 990,,Baú,2836,13
78008902,Avenida Historiador Rubens de Mendonça 1205,,Baú,2836,13
78008973,Avenida Historiador Rubens de Mendonça 352,,Baú,2836,13
78010000,Avenida General Vale,,Bandeirantes,2836,13
78010010,Travessa Francisco de Siqueira,,Bandeirantes,2836,13
78010020,Rua Baltazar Navarros,,Bandeirantes,2836,13
78010030,Rua Almeida Lara,,Bandeirantes,2836,13
78010040,Rua Vereador João Barbosa Caramuru,,Bandeirantes,2836,13
78010050,Rua Manoel Ferreira de Mendonça,,Bandeirantes,2836,13
78010080,Rua Manoel Garcia Velho,,Bandeirantes,2836,13
78010090,Rua Diogo Domingos Ferreira,,Bandeirantes,2836,13
78010100,Rua Coronel Peixoto,,Bandeirantes,2836,13
78010110,Praça Bispo Dom José,,Bandeirantes,2836,13
78010170,Travessa Mestre João Monge Guimarães,,Bandeirantes,2836,13
78010180,Rua Alberto Velho Moreira,,Bandeirantes,2836,13
78010200,Avenida Coronel Escolástico,,Bandeirantes,2836,13
78010245,Travessa Brasília,,Areão,2836,13
78010250,Rua Expedicionário Bonifácio Cruz,,Areão,2836,13
78010255,Praça Assis Chateaubriand,,Areão,2836,13
78010258,Rua São Benedito,,Areão,2836,13
78010260,Rua Castro Alves,,Areão,2836,13
78010270,Rua Raimundo Correa,,Areão,2836,13
78010280,Rua Salgado Filho,,Areão,2836,13
78010285,Rua das Missões,,Areão,2836,13
78010290,Travessa Fernando Costa,,Areão,2836,13
78010295,Rua Ministro Fernando Costa,,Areão,2836,13
78010300,Rua Amaral Moreira,,Areão,2836,13
78010301,Travessa São Domingos,,Areão,2836,13
78010303,Rua São Domingos,,Areão,2836,13
78010304,Rua Q,,Areão,2836,13
78010305,Rua Vinte e Nove de Maio,,Areão,2836,13
78010308,Avenida João Eugênio Gonçalves Pinheiro,,Areão,2836,13
78010310,Rua Antônio Queiroz de Araújo,,Areão,2836,13
78010315,Rua Filinto Costa,,Areão,2836,13
78010318,Avenida Desembargador Antonio Quirino de Araújo,,Areão,2836,13
78010320,Rua Dário Luis Scherner,,Areão,2836,13
78010325,Rua F,,Areão,2836,13
78010330,Rua B,,Areão,2836,13
78010335,Rua C,,Areão,2836,13
78010340,Rua M,,Areão,2836,13
78010345,Rua L,,Areão,2836,13
78010350,Rua São Luis,- de 539/540 ao fim,Areão,2836,13
78010355,Rua Honório Rivereto do Couto,,Areão,2836,13
78010360,Travessa M,,Areão,2836,13
78010365,Rua H,,Areão,2836,13
78010370,Rua N,,Areão,2836,13
78010375,Rua O,,Areão,2836,13
78010380,Travessa O,,Areão,2836,13
78010385,Rua P,,Areão,2836,13
78010390,Rua R,,Areão,2836,13
78010395,Rua T,,Areão,2836,13
78010400,Avenida Fernando Correa da Costa,- até 1123 - lado ímpar,Areão,2836,13
78010405,Rua do Catete,,Areão,2836,13
78010410,Rua Monteiro Lobato,,Areão,2836,13
78010415,Rua Boa Vista,,Areão,2836,13
78010500,Avenida Miguel Sutil,- de 3401 a 4969 - lado ímpar,Areão,2836,13
78010557,Rua São João dos Lazaros,,Areão,2836,13
78010615,Rua Pão de Açúcar,(Jd Guanabara),Areão,2836,13
78010620,Rua Corcovado,(Jd Guanabara),Areão,2836,13
78010625,Rua da Tijuca,(Jd Guanabara),Areão,2836,13
78010630,Rua Ipanema,(Jd Guanabara),Areão,2836,13
78010635,Rua Cascadura,(Jd Guanabara),Areão,2836,13
78010640,Rua Realengo,(Jd Guanabara),Areão,2836,13
78010645,Avenida Nossa Senhora de Copacabana,(Jd Guanabara),Areão,2836,13
78010650,Rua da Penha,(Jd Guanabara),Areão,2836,13
78010655,Rua da Lapa,(Jd Guanabara),Areão,2836,13
78010660,Rua Leblon,(Jd Guanabara),Areão,2836,13
78010665,Rua do Leme,(Jd Guanabara),Areão,2836,13
78010670,Rua Botafogo,(Jd Guanabara),Areão,2836,13
78010675,Rua do Flamengo,(Jd Guanabara),Areão,2836,13
78010680,Rua Maracanã,(Jd Guanabara),Areão,2836,13
78010690,Rua Cristo Redentor,(Jd Guanabara),Areão,2836,13
78010695,Rua do Castelo,(Jd Guanabara),Areão,2836,13
78010705,Rua Carioca,(Jd Guanabara),Areão,2836,13
78010710,Rua Guanabara,(Jd Guanabara),Areão,2836,13
78010715,Rua Doutor Euricles Mota,(Jd Guanabara),Areão,2836,13
78010720,Rua Andaraí,(Jd Guanabara),Areão,2836,13
78010730,Rua San Matias,(Vl Jussara),Areão,2836,13
78010735,Rua Dois,(Vl Jussara),Areão,2836,13
78010740,Rua das Laranjeiras,(Vl Jussara),Areão,2836,13
78010900,Rua Vereador João Barbosa Caramuru 184,,Bandeirantes,2836,13
78010901,Avenida Fernando Correa da Costa 542,,Poção,2836,13
78010903,Rua Doutor Euricles Mota 130,,Areão,2836,13
78010904,Rua Vereador João Barbosa Caramuru 258,,Bandeirantes,2836,13
78010970,Rua Miranda Reis 252,,Poção,2836,13
78010971,Avenida Coronel Escolástico 428,,Bandeirantes,2836,13
78015000,Avenida Manoel José de Arruda,,Terceiro,2836,13
78015005,Rua Barão de Vila Bela,,Terceiro,2836,13
78015010,Travessa Barão de Vila Bela Poupina,,Terceiro,2836,13
78015015,Travessa Caetano Xavier,,Terceiro,2836,13
78015017,Travessa G,,Terceiro,2836,13
78015020,Avenida Carmindo de Campos,- lado ímpar,Terceiro,2836,13
78015023,Rua Papa João XXIII,,Dom Aquino,2836,13
78015025,Rua Presidente Leite Figueiredo,,Dom Aquino,2836,13
78015030,Rua Manoel Fernandes Guimarães,,Dom Aquino,2836,13
78015035,Travessa Frederico Prado de Oliveira,,Dom Aquino,2836,13
78015040,Rua Doutor Luis Adolpho,,Dom Aquino,2836,13
78015045,Rua Martins França,,Dom Aquino,2836,13
78015050,Rua Comendador Henrique,,Dom Aquino,2836,13
78015055,Rua Cônego Pereira Mendes,,Dom Aquino,2836,13
78015060,Avenida José Bonifácio,,Dom Aquino,2836,13
78015065,Travessa Professor Silva Pontes,,Dom Aquino,2836,13
78015070,Ladeira Hércules Florence,,Dom Aquino,2836,13
78015073,Rua Bom Jesus,,Dom Aquino,2836,13
78015075,Travessa Severiano de Albuquerque,,Dom Aquino,2836,13
78015080,Rua Professor Vitorino Miranda,,Dom Aquino,2836,13
78015085,Rua Doutor Miguel Mello,,Dom Aquino,2836,13
78015090,Rua Fenelon Müller,,Dom Aquino,2836,13
78015095,Rua Desembargador Palmiro Pimenta,,Dom Aquino,2836,13
78015100,Avenida Miguel Sutil,- até 2889 - lado ímpar,Dom Aquino,2836,13
78015105,Rua Desembargador Costa Ribeiro,,Dom Aquino,2836,13
78015110,Rua Veiga Cabral,,Dom Aquino,2836,13
78015115,Rua Padre Jerônimo Botelho,,Dom Aquino,2836,13
78015120,Rua Pedro Dorilêo,,Dom Aquino,2836,13
78015125,Travessa Diva Peixoto de Sá,,Dom Aquino,2836,13
78015130,Rua General Camisão,,Dom Aquino,2836,13
78015140,Rua Santa Terezinha,,Dom Aquino,2836,13
78015145,Travessa Santa Terezinha,,Dom Aquino,2836,13
78015150,Rua São Cristóvão,- até 1099/1100,Dom Aquino,2836,13
78015160,Rua São José Operário,,Dom Aquino,2836,13
78015165,Travessa São José Operário,,Dom Aquino,2836,13
78015170,Rua Irmã Elvira Páris,,Dom Aquino,2836,13
78015175,Praça Nossa Senhora Auxiliadora,,Dom Aquino,2836,13
78015178,Travessa Benedito Sá Barreto,,Dom Aquino,2836,13
78015180,Avenida Dom Bosco,- até 719/720,Dom Aquino,2836,13
78015185,Rua Doutor Fernando Ferrari,,Dom Aquino,2836,13
78015190,Rua Pimenta Bueno,,Dom Aquino,2836,13
78015195,Rua Desembargador Alírio de Figueiredo,,Dom Aquino,2836,13
78015200,Avenida Dom Aquino,,Dom Aquino,2836,13
78015205,Rua do Ipê,,Dom Aquino,2836,13
78015210,Travessa Almeida Louzada,,Dom Aquino,2836,13
78015215,Rua Alexandre Rodrigues,,Dom Aquino,2836,13
78015225,Rua Hermenegildo de Figueiredo,,Dom Aquino,2836,13
78015230,Rua Professor José Estevão Correa,,Dom Aquino,2836,13
78015235,Travessa Joaquim Leite de Figueiredo,,Dom Aquino,2836,13
78015240,Travessa Armando Candia,,Dom Aquino,2836,13
78015242,Rua Armando Candia,,Dom Aquino,2836,13
78015245,Rua João Barbosa Farias,,Dom Aquino,2836,13
78015248,Rua Doutor Adolfo Joseti,,Dom Aquino,2836,13
78015250,Rua Major Gama,- até 457/458,Dom Aquino,2836,13
78015255,Travessa Nossa Senhora dos Operários,,Dom Aquino,2836,13
